Dataset,Source_Attack,Unseen_Attack,Fold,RF_Precision,RF_Recall,RF_F1,RF_Specificity,AE_Precision,AE_Recall,AE_F1,AE_Specificity,Ensemble_Precision,Ensemble_Recall,Ensemble_F1,Ensemble_Specificity,RF_Weight,AE_Weight,Decision_Threshold
KDD,DoS,Probing,7,0.9993668481701912,0.3840202423239745,0.5548368953880765,0.9999897202045268,0.6615830410248589,0.633253856260036,0.6471085475610362,0.9863134803069958,0.9990353697749196,0.45355457155369566,0.6238747029885211,0.9999814963681483,1.0,0.0,0.3
KDD,DoS,R2L,7,0.16666666666666666,0.0017761989342806395,0.0035149384885764497,0.9999897202045268,0.03269398430688753,0.3996447602131439,0.06044325050369376,0.9863134803069958,0.25,0.0053285968028419185,0.010434782608695653,0.9999814963681483,1.0,0.0,0.3
KDD,DoS,U2R,7,0.0,0.0,0.0,0.9999897202045268,0.0025471980821096794,0.6538461538461539,0.005074626865671642,0.9863134803069958,0.0,0.0,0.0,0.9999814963681483,1.0,0.0,0.3
KDD,Probing,DoS,7,0.9999663865546219,0.27580086662584025,0.43235409173723777,0.9999629927362965,0.9857205379799221,0.22388572446902041,0.3648935420073401,0.9870536255810655,0.9999440474924883,0.2761392555341008,0.43276767934417176,0.9999383212271609,1.0,0.0,0.4
KDD,Probing,R2L,7,0.0,0.0,0.0,0.9999629927362965,0.034350559730102745,0.3978685612788632,0.06324110671936758,0.9870536255810655,0.0,0.0,0.0,0.9999383212271609,1.0,0.0,0.4
KDD,Probing,U2R,7,0.0,0.0,0.0,0.9999629927362965,0.0026924295216978144,0.6538461538461539,0.005362776025236593,0.9870536255810655,0.0,0.0,0.0,0.9999383212271609,1.0,0.0,0.4
KDD,R2L,DoS,7,0.0,0.0,0.0,0.9999444891044448,0.9862992410305165,0.22228185375315535,0.362799690641918,0.9876745252276461,0.0,0.0,0.0,0.9999444891044448,1.0,0.0,0.5
KDD,R2L,Probing,7,0.0,0.0,0.0,0.9999444891044448,0.6807094162760972,0.6219162084570093,0.6499860146972818,0.9876745252276461,0.0,0.0,0.0,0.9999444891044448,1.0,0.0,0.5
KDD,R2L,U2R,7,0.0,0.0,0.0,0.9999444891044448,0.0028276779773785763,0.6538461538461539,0.005631003643590593,0.9876745252276461,0.0,0.0,0.0,0.9999444891044448,1.0,0.0,0.5
KDD,U2R,DoS,7,0.3333333333333333,5.150516107466548e-07,1.0301016298267988e-06,0.9999958880818107,0.9553088291351383,0.2245964956918508,0.3636885279057422,0.9580584344693878,0.8316326530612245,8.395341255170474e-05,0.00016788987660094068,0.999932153349877,1.0,0.0,0.1
KDD,U2R,Probing,7,0.0,0.0,0.0,0.9999958880818107,0.3331807929918609,0.49598559680794124,0.3986000312842171,0.9580584344693878,0.35294117647058826,0.0008758697873582794,0.0017474031647412873,0.999932153349877,1.0,0.0,0.1
KDD,U2R,R2L,7,0.3333333333333333,0.0017761989342806395,0.0035335689045936395,0.9999958880818107,0.011148812409112942,0.40852575488454707,0.021705280045297974,0.9580584344693878,0.26666666666666666,0.021314387211367674,0.039473684210526314,0.999932153349877,1.0,0.0,0.1
KDD,DoS,Probing,8,0.9997589199614272,0.4035813342416427,0.5750337990085624,0.9999958880733568,0.4343444227005871,0.4319984428981558,0.43316825644653706,0.976228952075495,0.9993476842791911,0.4472775047442947,0.6179703519446031,0.9999876642200703,0.8,0.19999999999999996,0.4
KDD,DoS,R2L,8,0.3333333333333333,0.0017761989342806395,0.0035335689045936395,0.9999958880733568,0.018172554347826088,0.38010657193605685,0.034686765540157226,0.976228952075495,0.14285714285714285,0.0017761989342806395,0.0035087719298245615,0.9999876642200703,0.8,0.19999999999999996,0.4
KDD,DoS,U2R,8,0.0,0.0,0.0,0.9999958880733568,0.0016406182540367844,0.7307692307692307,0.0032738864478332043,0.976228952075495,0.0,0.0,0.0,0.9999876642200703,0.8,0.19999999999999996,0.4
KDD,Probing,DoS,8,0.9999737004253016,0.2741691831229948,0.4303472964140151,0.9999712165134974,0.1347543352601156,0.0011526855048510135,0.002285818173275844,0.970455807068402,0.9999085394307046,0.27591366292859376,0.4324872653849771,0.9998992577972409,0.8,0.19999999999999996,0.3
KDD,Probing,R2L,8,0.0,0.0,0.0,0.9999712165134974,0.014876259683279632,0.38543516873889877,0.028646864686468647,0.970455807068402,0.0,0.0,0.0,0.9998992577972409,0.8,0.19999999999999996,0.3
KDD,Probing,U2R,8,0.0,0.0,0.0,0.9999712165134974,0.001320453123914101,0.7307692307692307,0.0026361429066944155,0.970455807068402,0.0,0.0,0.0,0.9998992577972409,0.8,0.19999999999999996,0.3
